Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
1140,Cane,9m,Parietal,25.9185018559459,19.3790167551791,22.0862875972831,20.1206852121971,15.5698588289516,23.7502568455964,19.459988037234,18.2776039281981,23.8499933149389,18.5766710808912,16.6797953873714,21.7594049959749,6.43378613600834,14.9583311636385,28.8905357845303,15.1855424352867,18.3225313126909
1142,Cane,9m,Parietal,26.0914286920271,19.3780320917074,22.0246656073962,20.0839897824346,15.5410691744235,23.7511774242643,19.3052311342305,18.256951278781,23.8553566206776,18.5680289664995,16.6950743223721,21.7227674109366,6.44451203852334,14.9924586110245,28.838491773205,15.1275307982651,18.3045432177275
1144,Cane,9m,Parietal,26.2670596058253,19.3783071976397,21.9618112722326,20.0496107504882,15.5178182521023,23.746274020032,19.150710575582,18.2348584638851,23.8619251717072,18.5589400204313,16.7128697985343,21.687187467742,6.4567610431667,15.0259159865249,28.7914231211507,15.0751020575034,18.2839717551908
1146,Cane,9m,Parietal,26.4450393709721,19.3796432397969,21.8981684208856,20.0187853983637,15.5008892887592,23.7354680524818,18.9968330726455,18.2112786457025,23.8697291396806,18.5499695143967,16.7341687137609,21.6535088632468,6.47089641674634,15.0582821297544,28.7492704292726,15.0281897635053,18.2603575181191
1148,Cane,9m,Parietal,26.625159798334,19.3819951811487,21.8354336211998,19.9901073952669,15.4886748501858,23.7187333344332,18.8437787493629,18.1861963276317,23.8787791893021,18.5400788241091,16.7608487319914,21.6208060064437,6.48778893842137,15.08938720975,28.712077501257,14.9862251038562,18.2333927533677
1150,Cane,9m,Parietal,26.8073087362582,19.385334974686,21.773119173017,19.9640755978892,15.4798889732915,23.6960752617973,18.6915613631722,18.1597595226419,23.888995685774,18.5283451136944,16.7979586932413,21.5881649818296,6.50773519814335,15.1190609406217,28.6803750154877,14.9492330060152,18.2028695653428
1152,Cane,9m,Parietal,26.991222163953,19.3912429148938,21.7113843345316,19.9404728602208,15.4739782037694,23.6675287391412,18.5402590541412,18.1330136612293,23.9001926066304,18.5143871170349,16.8443650243906,21.5552834285781,6.53002507422715,15.1470328502027,28.6543428203063,14.9173927615797,18.1686821326747
1154,Cane,9m,Parietal,27.1764986632256,19.3981312606527,21.650484139618,19.9196337536271,15.4716695539064,23.6331628993897,18.3900911475225,18.1054962230463,23.912258026919,18.4979641240443,16.9014302593628,21.5223094441827,6.55445401224692,15.1729469492719,28.633851110329,14.8908224428643,18.1308356403248
1156,Cane,9m,Parietal,27.362861285576,19.4061575737296,21.5900316305309,19.9028587390027,15.4729258873515,23.5930727015418,18.2413377415779,18.076681997837,23.9252510790829,18.4789196513268,16.9622658623108,21.4895124915419,6.58101995728702,15.196460496218,28.6189600309757,14.8697866397357,18.089446403501
1158,Cane,9m,Parietal,27.5501847007295,19.4158137175291,21.529176025056,19.8896276074626,15.4779746222714,23.5473791947428,18.0941529869961,18.0468799460267,23.9393659744462,18.4571579023521,17.0253512433952,21.4566692712118,6.61064545971667,15.2173384730844,28.6103099140333,14.8545852581038,18.0447601054959
1160,Cane,9m,Parietal,27.7384693385277,19.427159852718,21.4675255470745,19.8806372516919,15.4873205343102,23.4962299960971,17.9484511333177,18.0167838634059,23.9544680838061,18.4326446524591,17.0901322157053,21.4236624747031,6.64290573358918,15.2354725289224,28.6073148224437,14.8449248363346,17.9974846312827
1162,Cane,9m,Parietal,27.9278344625066,19.4404565068269,21.4050503894436,19.8757558404107,15.5009607145293,23.439791580213,17.8040297254634,17.9857305833548,23.9702722084307,18.4054056055886,17.1561898330839,21.3907497567583,6.67669036297064,15.250863133661,28.6094700233551,14.8406294634718,17.9486601576561
1164,Cane,9m,Parietal,28.1184024014932,19.4550369499165,21.341862827751,19.8751969898204,15.5188198063272,23.3782602806427,17.6607831165551,17.9535315587179,23.9868807310914,18.3755800205301,17.223272271022,21.3599405424048,6.71176944567567,15.2636123033458,28.6166677678403,14.8415247056238,17.8983138984225
1166,Cane,9m,Parietal,28.3099312199085,19.4703882319395,21.2777191770242,19.8792978643675,15.5398870085014,23.3118598517659,17.5187515814229,17.9201879328719,24.004792374493,18.3435887764275,17.2913273352716,21.3314354950816,6.74779812498454,15.2739091581557,28.6292950743197,14.8472775102213,17.8467506812041
1168,Cane,9m,Parietal,28.50175727645,19.4864804259202,21.2123289975283,19.8878905264406,15.563246051468,23.2408584829234,17.3781043186455,17.8857584999225,24.0235656198874,18.3101373625079,17.3605632937727,21.3032797919713,6.78477262149685,15.2820487847597,28.6480764414653,14.8574628046715,17.7940797539649
