Time,Condition,Age,Cluster,connect_overtime_LA_EEG_12_P04_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P05_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P06_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P07_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P08_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P10_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P11_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P16_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P17_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P19_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P20_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P21_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P22_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P23_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P24_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P25_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P26_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P27_CTS_MTH_chanpair_12m.mat,connect_overtime_LA_EEG_12_P28_CTS_MTH_chanpair_12m.mat
514,Cane,12m,Central,20.6662585129142,28.0910641140228,16.447732718093,19.3364679282507,45.536202162629,13.0771249847661,13.8722422864116,9.35791974302544,18.9628655626247,15.2915165720324,10.1205050938253,14.6027568097856,13.2083990707841,30.7553415317905,18.0251839916863,19.2740482103877,12.7392699216265,16.7280096088946,15.9642828649873
516,Cane,12m,Central,20.6735447021233,28.0635180289346,16.3629360261997,19.4123959237602,45.5761797369621,13.0985472334127,13.9061799269932,9.36852530647915,18.9539063925133,15.3014044125452,10.1390944259486,14.6405112352121,13.1690296994961,30.7880444452272,18.0210067354074,19.2952702345169,12.7211821990223,16.7355742936329,15.9527529545548
518,Cane,12m,Central,20.6814777890189,28.0381070531946,16.2815538317935,19.4859406909635,45.6152928468155,13.1206735504574,13.9401376798691,9.37931768443852,18.9417716486707,15.310562906042,10.1559126793071,14.679996994628,13.1297006844341,30.82232021451,18.0168723474217,19.3161051092822,12.7038830661313,16.7438386661406,15.9424265799409
520,Cane,12m,Central,20.6893754968062,28.0148681247853,16.203088405548,19.5560009109399,45.6531969954618,13.1433996182238,13.9740385641175,9.38988717211729,18.9266269285175,15.3192007229807,10.170974458759,14.720877771859,13.0906252341626,30.8581467813281,18.0128323246314,19.3363794896137,12.6875145403975,16.7522348639219,15.9332151136889
522,Cane,12m,Central,20.6970127589879,27.9936709780465,16.1272349383263,19.6222917508637,45.6897880377444,13.1666733267516,14.0076120646859,9.4000533644912,18.909734225836,15.3275443285517,10.1839524478349,14.7629398141671,13.0518827285886,30.8952086327381,18.0090799029722,19.356073437858,12.6721193023171,16.7609040912524,15.9255537618369
524,Cane,12m,Central,20.7048932431564,27.9742658185499,16.0541620279802,19.6846882065921,45.7250490060213,13.1904417735208,14.0409621624416,9.40961291473793,18.89135043565,15.335326960973,10.1946565728166,14.8061404538092,13.0135194348309,30.9330889570716,18.0060052383617,19.3754056954814,12.65780581986,16.7700563774251,15.9204750914327
526,Cane,12m,Central,20.7131215121711,27.9566174084832,15.9841527089784,19.743286655604,45.7589928805285,13.2151282897812,14.0737634471374,9.41845335260162,18.8702878088012,15.3421755414786,10.2029857237872,14.8502557344244,12.9756259247617,30.9716329791007,18.0038153021749,19.3951581344237,12.644684819304,16.7797713002696,15.9172918828868
528,Cane,12m,Central,20.7210132856476,27.940829500216,15.9174822317436,19.7985323829805,45.7916542210099,13.2414659601111,14.1059813138489,9.42653511677718,18.8463521990123,15.3479341786576,10.2088624469327,14.8950346448895,12.9383510092907,31.010681108418,18.0023271970684,19.4163178873389,12.6327214254122,16.7900179537021,15.9154783199445
530,Cane,12m,Central,20.7281709991593,27.9270768492466,15.8544364722085,19.8492730503539,45.8230986069376,13.268066123581,14.1377995674242,9.43386157895061,18.8193267791879,15.3525462116472,10.2122323334218,14.9403255807677,12.901907347998,31.050082779084,18.0014064986341,19.4394184904189,12.6216532858062,16.8009374452266,15.9150161769586
532,Cane,12m,Central,20.7345083994888,27.915468177459,15.7952506448012,19.8950945546819,45.8534020101424,13.2948200050994,14.1683985115853,9.44037127157095,18.7888425202662,15.3560492686243,10.2130702040385,14.9859730367982,12.8665968490596,31.0897410620855,18.0010161499747,19.4617417999381,12.6111160472311,16.812720276478,15.9160907730565
