Time,Condition,Age,Cluster,connect_overtime_LA_EEG_Pilot02_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot03_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot04_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot05_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot06_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot07_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot08_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot09_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot10_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot11_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot12_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot13_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot15_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot17_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot18_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot20_CTS_MTH_chanpair_9m.mat,connect_overtime_LA_EEG_Pilot21_CTS_MTH_chanpair_9m.mat
894,Grasp,9m,Frontal,17.7187797124892,13.0862396302531,14.0294820554613,16.0555332232265,11.9208298803993,10.120493802593,15.5688183151166,9.29577451254634,20.6876834308857,16.5441229119818,14.1284320449516,17.5417711195279,8.02121180276011,16.2463510667111,21.5133001706416,16.5713858472451,13.3698476162366
896,Grasp,9m,Frontal,17.7247736363307,13.107692756715,13.9992806133072,16.0521100513201,11.9896221608631,10.1348884984914,15.6213240230468,9.33035368161299,20.6880107217041,16.5517707113381,14.2127449655643,17.4998583303983,7.99939078105631,16.2787706277151,21.5308801801986,16.6498632793339,13.3712396989067
898,Grasp,9m,Frontal,17.7315737097729,13.1283207109225,13.9697143203368,16.0488954221542,12.0561032968393,10.1506478508598,15.6724174094917,9.36301528640031,20.6907733581567,16.5633298682605,14.2953008002917,17.4716310090864,7.97573217333395,16.3095372338587,21.5470768205141,16.7228717449406,13.3772929241478
900,Grasp,9m,Frontal,17.7395871160912,13.1482899736968,13.9408551181189,16.0465652800414,12.1201301329026,10.1669622247918,15.7213165687979,9.39372900571136,20.6965062397744,16.5786264401702,14.3763716218044,17.4537419742793,7.9504688167508,16.3394038093635,21.5623747614596,16.7904384402836,13.3882003650385
902,Grasp,9m,Frontal,17.7488111026818,13.1677510109183,13.913235520344,16.045178845748,12.1815757599371,10.1834249438608,15.7674391964606,9.42250577310874,20.7055998057942,16.5976241139002,14.4559517858551,17.4453544887599,7.92400021005748,16.3692077069452,21.5761462181713,16.8525389024922,13.4035861036674
904,Grasp,9m,Frontal,17.7608170866054,13.1868516780502,13.8866876003209,16.0443378334541,12.2403076598618,10.1995238805789,15.8101635611039,9.44943794072575,20.7183564808038,16.6204907035063,14.5338643851268,17.4460177512581,7.89591869659547,16.3986206565391,21.5884727225891,16.9091569204791,13.422946307994
906,Grasp,9m,Frontal,17.7770836073175,13.2057502327679,13.8608410753756,16.0440784534093,12.2961753065905,10.2148914181552,15.8489198170599,9.47455847936348,20.7336159621702,16.6477157176987,14.6097260064059,17.4556406218796,7.86638802750617,16.4267707917924,21.5994620581149,16.9604815048813,13.4461189044042
908,Grasp,9m,Frontal,17.7955563344879,13.2246455469927,13.8356966881311,16.0442476966953,12.3490454045006,10.2293054259179,15.8832803308223,9.49781129070508,20.7514140215482,16.6798732160635,14.6831564953957,17.4743903743529,7.83561624009358,16.4536509438567,21.6092626202058,17.0070411808789,13.4727226769125
910,Grasp,9m,Frontal,17.8162797840035,13.2437610599427,13.8112872454104,16.0444580627209,12.3988037879982,10.2426468842648,15.9129486047421,9.51911034802433,20.7715718676445,16.7163072713284,14.7539044480257,17.5024396551913,7.80391556532827,16.479406941066,21.6182455298263,17.0487060242744,13.5025130096634
912,Grasp,9m,Frontal,17.8397034486231,13.2632636506413,13.7877040435151,16.0442581573404,12.4453560699707,10.2562897494259,15.938950539083,9.53826612045766,20.7937311169817,16.7565358094323,14.8218639154413,17.5396144433594,7.77162091320641,16.5042733550965,21.6267593865193,17.0851376075505,13.5353209106681
914,Grasp,9m,Frontal,17.8664396737695,13.2832022850368,13.765521863992,16.0432169288604,12.4886264268082,10.2686639955013,15.9600837157457,9.55518309161117,20.8177164433307,16.8008039013465,14.8870977542766,17.5855081252136,7.73903436885922,16.5303216219334,21.6349733226907,17.116225023862,13.5712659283009
916,Grasp,9m,Frontal,17.8963892272277,13.3038426767543,13.7454977576247,16.0423013470014,12.5285549093311,10.2797085838861,15.9759196457476,9.56982119986372,20.8435467053764,16.8491698438435,14.949956180979,17.639863976733,7.70656193939747,16.5565040272877,21.6426910263931,17.1420019679076,13.6108313999462
918,Grasp,9m,Frontal,17.9295976340308,13.3256614342754,13.7265760692767,16.0405586271674,12.5651032411231,10.2893976641175,15.9862393488602,9.58216372271453,20.8713164614359,16.9011721533449,15.011240557473,17.7025323479481,7.67412943991214,16.5832013356816,21.6497388576057,17.1626044042006,13.6547061210428
920,Grasp,9m,Frontal,17.9667281030657,13.3481471120159,13.7083100008014,16.0377918251863,12.5982559233319,10.2977491286998,15.9908482766313,9.59221106948035,20.9010603229901,16.9566657884858,15.0712888462052,17.7732883633957,7.64214282750679,16.6119526276183,21.6560923713084,17.1783096312638,13.7028702161126
922,Grasp,9m,Frontal,18.0085761353766,13.3712196596546,13.6905861282485,16.0348302956755,12.6279867848766,10.3048433440874,15.989592143939,9.59997821655127,20.9326678578186,17.0159739579653,15.1295599694504,17.851815864463,7.61004227999567,16.6414979233733,21.6618474886135,17.1895064525218,13.755333845746
924,Grasp,9m,Frontal,18.054569384582,13.3947720204029,13.6733718461734,16.0313761659543,12.6542030045221,10.3108825227226,15.9823683312492,9.60554767906682,20.965973967867,17.0780112573204,15.1858585205994,17.9379438445777,7.57766927054248,16.6716477325233,21.6671138458563,17.1962756630532,13.8118477996277
926,Grasp,9m,Frontal,18.104070450263,13.4187070314833,13.6567071191041,16.0275322883075,12.6767711880658,10.3163223262603,15.9691111016259,9.60925921640733,21.0008538525866,17.141994696406,15.2403574836198,18.0322520753114,7.54506672862594,16.7024622912123,21.6718284071076,17.1985933283336,13.8715711441893
928,Grasp,9m,Frontal,18.157343227853,13.4429587603002,13.6406342842687,16.0225529165648,12.6958517049109,10.3216624124135,15.9497953914816,9.61086882954247,21.0372848027505,17.2075923919695,15.2932536930895,18.1338904405587,7.512342421783,16.7337190409095,21.6760092549427,17.1966148529809,13.9350140388381
930,Grasp,9m,Frontal,18.2132824911812,13.4674779566172,13.6250138415606,16.0164556332214,12.7115248041758,10.3265334971164,15.9244226118895,9.6103575022635,21.075321124308,17.274543287632,15.3445356618961,18.2419396990031,7.47966635269802,16.7649598378172,21.6798054492629,17.190587898296,14.0018078581874
932,Grasp,9m,Frontal,18.2711423152053,13.4922432496171,13.6098282219796,16.0094196982318,12.7232547824976,10.330573359037,15.8930337157641,9.60779538499053,21.1150796947473,17.3426271461161,15.3941235434227,18.3562484916951,7.44734541629766,16.7957637706567,21.6833816494139,17.1808145698172,14.0716980236513
934,Grasp,9m,Frontal,18.3305466740299,13.5172529713266,13.5952362317314,16.0014671249404,12.7309665631023,10.3340661351771,15.8556959388501,9.60326966107171,21.1575775433074,17.4116366004199,15.4420329853449,18.4759972568807,7.41583867351748,16.8258566455418,21.6866820295198,17.1675997854523,14.1458956261801
936,Grasp,9m,Frontal,18.3912205319651,13.5425368780719,13.5813836560306,15.9927082121994,12.7345984599056,10.3369001906211,15.8125157338026,9.59689515947806,21.2024225450514,17.481375863061,15.4883092025991,18.6003351664423,7.38545273169193,16.8551450915064,21.6895956724926,17.1512162275775,14.2224254825832
938,Grasp,9m,Frontal,18.4528768890179,13.5681560845593,13.5682610233843,15.9831310104314,12.7340924581866,10.3384900343841,15.7636392769026,9.58878128170207,21.2491848841466,17.5516585018651,15.5328320438029,18.7294682552145,7.35635718171216,16.883757085797,21.6919939092626,17.1318798358856,14.2994202761196
940,Grasp,9m,Frontal,18.5152629682069,13.5941913363145,13.555721769637,15.9734402269222,12.7293946667593,10.338610790471,15.7092583518572,9.57897768052257,21.2973979830468,17.6223091565839,15.575261294547,18.865267983779,7.32875106950734,16.9118584406925,21.6937745138098,17.1097641235375,14.3761553519283
942,Grasp,9m,Frontal,18.5783868288306,13.6207092017136,13.5435502477413,15.963332939153,12.720458655752,10.3372385771083,15.6496143919525,9.56752628193431,21.3465253559109,17.6937581559613,15.6152069838542,19.0050861103854,7.3027834522951,16.940602295826,21.6949750858617,17.0850294729462,14.4521538119799
944,Grasp,9m,Frontal,18.6422087102848,13.6477234897762,13.5316892050488,15.9530417014565,12.7072532453571,10.3344535412856,15.5850260743721,9.5545761699395,21.3963232115239,17.7655161480578,15.6522931732899,19.1490550763037,7.27869046650584,16.9688022033155,21.6959813172845,17.0578913440516,14.52706436134
946,Grasp,9m,Frontal,18.7058870633414,13.6751656283397,13.5201846216638,15.9421558650902,12.6897601745219,10.3303625674693,15.5159061913406,9.54017317279315,21.446171418646,17.8371647291761,15.6860706085987,19.2972241435228,7.2567246042604,16.9961672475286,21.696951831401,17.029650005871,14.6007178622236
948,Grasp,9m,Frontal,18.7689979547241,13.7029231480518,13.509027792915,15.930418513677,12.667977238076,10.3249872801355,15.442730108649,9.52436132732003,21.4957574064483,17.9085718737307,15.7160668432902,19.4490264730899,7.23703569654457,17.0228531237527,21.6972584554016,17.0003132850497,14.6741269199776
950,Grasp,9m,Frontal,18.8315460359083,13.7309024864709,13.4982212403988,15.9181147498858,12.6419221077354,10.3182116276642,15.3658943455861,9.50722402287539,21.5447267928083,17.9796363691798,15.741903516264,19.6035359528528,7.21976126997661,17.0494805208588,21.6966530147078,16.9691275298938,14.746518429294
